Registration,Number,Deaths,Sex,Age_group,City,NumberMen,NumberWomen
2020-03-20,3,0,M,A60-A79,Bad Tölz-Wolfratshausen,3,0
2020-03-20,2,0,W,A60-A79,Bad Tölz-Wolfratshausen,0,2
2020-03-21,1,0,M,A35-A59,Bad Tölz-Wolfratshausen,1,0
2020-03-21,1,0,W,A35-A59,Bad Tölz-Wolfratshausen,0,1
2020-03-22,1,0,M,A35-A59,Bad Tölz-Wolfratshausen,1,0
2020-03-07,1,0,M,A35-A59,Baden-Baden,1,0
2020-03-10,1,0,M,A35-A59,Baden-Baden,1,0
2020-03-11,1,0,M,A35-A59,Baden-Baden,1,0
2020-03-13,1,0,M,A60-A79,Baden-Baden,1,0
2020-03-15,1,0,M,A15-A34,Baden-Baden,1,0
2020-03-16,1,0,W,A00-A04,Baden-Baden,0,1
2020-03-16,1,0,M,A35-A59,Baden-Baden,1,0
2020-03-16,1,0,W,A35-A59,Baden-Baden,0,1
2020-03-16,3,0,M,A60-A79,Baden-Baden,3,0
2020-03-16,1,0,M,A80+,Baden-Baden,1,0
2020-03-17,1,0,M,A35-A59,Baden-Baden,1,0
2020-03-18,1,0,M,A60-A79,Baden-Baden,1,0
2020-03-18,2,0,W,A80+,Baden-Baden,0,2
2020-03-19,2,0,W,A35-A59,Baden-Baden,0,2
2020-03-19,1,0,M,A60-A79,Baden-Baden,1,0
2020-03-20,1,0,M,A15-A34,Baden-Baden,1,0
2020-03-20,1,0,M,A80+,Baden-Baden,1,0
2020-03-13,1,0,M,A05-A14,Bamberg,1,0
2020-03-13,1,0,W,A15-A34,Bamberg,0,1
2020-03-13,1,0,M,A35-A59,Bamberg,1,0
2020-03-13,1,0,W,A60-A79,Bamberg,0,1
2020-03-14,1,0,M,A15-A34,Bamberg,1,0
2020-03-14,1,0,M,A15-A34,Bamberg,1,0
2020-03-14,1,0,W,A15-A34,Bamberg,0,1
2020-03-14,1,0,M,A35-A59,Bamberg,1,0
2020-03-15,1,0,W,A60-A79,Bamberg,0,1
2020-03-15,1,0,W,A15-A34,Bamberg,0,1
2020-03-17,1,0,W,A35-A59,Bamberg,0,1
2020-03-18,1,0,M,A15-A34,Bamberg,1,0
2020-03-18,3,0,W,A35-A59,Bamberg,0,3
2020-03-19,2,0,M,A15-A34,Bamberg,2,0
2020-03-19,1,0,W,A35-A59,Bamberg,0,1
2020-03-19,1,0,M,A60-A79,Bamberg,1,0
2020-03-19,2,0,M,A15-A34,Bamberg,2,0
2020-03-19,1,0,unbekannt,A15-A34,Bamberg,0,1
2020-03-19,2,0,W,A15-A34,Bamberg,0,2
2020-03-19,1,0,M,A35-A59,Bamberg,1,0
2020-03-19,4,0,W,A35-A59,Bamberg,0,4
2020-03-19,1,0,M,A60-A79,Bamberg,1,0
2020-03-19,3,0,W,A80+,Bamberg,0,3
2020-03-20,1,0,W,A35-A59,Bamberg,0,1
2020-03-10,1,0,M,A35-A59,Barnim,1,0
2020-03-10,1,0,W,A60-A79,Barnim,0,1
2020-03-11,1,0,M,A35-A59,Barnim,1,0
2020-03-11,1,0,W,A35-A59,Barnim,0,1
2020-03-12,1,0,M,A35-A59,Barnim,1,0
2020-03-12,1,0,W,A35-A59,Barnim,0,1
2020-03-12,1,0,M,A60-A79,Barnim,1,0
2020-03-13,1,0,M,A35-A59,Barnim,1,0
2020-03-13,1,0,W,A35-A59,Barnim,0,1
2020-03-15,2,0,W,A15-A34,Barnim,0,2
2020-03-15,1,0,M,A35-A59,Barnim,1,0
2020-03-15,1,0,W,A35-A59,Barnim,0,1
2020-03-15,1,0,W,A60-A79,Barnim,0,1
2020-03-16,1,0,M,A35-A59,Barnim,1,0
2020-03-16,1,0,M,A60-A79,Barnim,1,0
2020-03-16,2,0,W,A60-A79,Barnim,0,2
2020-03-17,1,0,W,A15-A34,Barnim,0,1
2020-03-17,2,0,M,A35-A59,Barnim,2,0
2020-03-17,1,0,W,A35-A59,Barnim,0,1
2020-03-18,1,0,W,A35-A59,Barnim,0,1
2020-03-18,1,0,W,A60-A79,Barnim,0,1
2020-03-19,3,0,M,A35-A59,Barnim,3,0
2020-03-19,3,0,W,A35-A59,Barnim,0,3
2020-03-19,1,0,W,A60-A79,Barnim,0,1
2020-03-20,3,0,W,A15-A34,Barnim,0,3
2020-03-20,1,0,M,A35-A59,Barnim,1,0
2020-03-20,1,0,W,A35-A59,Barnim,0,1
2020-03-20,1,0,W,A60-A79,Barnim,0,1
2020-03-21,1,0,W,A35-A59,Barnim,0,1
2020-03-06,1,0,W,A60-A79,Bautzen,0,1
2020-03-08,2,0,M,A35-A59,Bautzen,2,0
2020-03-08,2,0,W,A35-A59,Bautzen,0,2
2020-03-10,3,0,M,A35-A59,Bautzen,3,0
2020-03-10,1,0,W,A35-A59,Bautzen,0,1
2020-03-10,1,0,M,A60-A79,Bautzen,1,0
2020-03-11,1,0,M,A60-A79,Bautzen,1,0
2020-03-12,2,0,M,A35-A59,Bautzen,2,0
2020-03-13,1,0,M,A35-A59,Bautzen,1,0
2020-03-14,1,0,W,A15-A34,Bautzen,0,1
2020-03-15,1,0,W,A15-A34,Bautzen,0,1
2020-03-16,1,0,M,A35-A59,Bautzen,1,0
2020-03-17,1,0,M,A15-A34,Bautzen,1,0
2020-03-17,2,0,W,A15-A34,Bautzen,0,2
2020-03-17,1,0,M,A35-A59,Bautzen,1,0
2020-03-17,3,0,W,A35-A59,Bautzen,0,3
2020-03-17,2,0,M,A60-A79,Bautzen,2,0
2020-03-17,1,0,W,A80+,Bautzen,0,1
2020-03-18,2,0,M,A15-A34,Bautzen,2,0
2020-03-18,2,0,M,A35-A59,Bautzen,2,0
2020-03-18,3,0,W,A35-A59,Bautzen,0,3
2020-03-18,2,0,M,A60-A79,Bautzen,2,0
2020-03-18,1,0,W,A60-A79,Bautzen,0,1
2020-03-18,1,0,W,A80+,Bautzen,0,1
2020-03-19,1,0,W,A15-A34,Bautzen,0,1
2020-03-19,1,0,M,A35-A59,Bautzen,1,0
2020-03-19,3,0,W,A35-A59,Bautzen,0,3
2020-03-20,1,0,W,A15-A34,Bautzen,0,1
2020-03-20,3,0,W,A35-A59,Bautzen,0,3
2020-03-20,1,0,M,A60-A79,Bautzen,1,0
2020-03-20,2,0,W,A60-A79,Bautzen,0,2
2020-03-10,1,0,M,A15-A34,Bayreuth,1,0
2020-03-10,1,0,W,A15-A34,Bayreuth,0,1
2020-03-10,1,0,M,A35-A59,Bayreuth,1,0
2020-03-10,1,0,W,A35-A59,Bayreuth,0,1
2020-03-12,1,0,M,A35-A59,Bayreuth,1,0
2020-03-16,1,0,M,A35-A59,Bayreuth,1,0
2020-03-17,1,0,W,A35-A59,Bayreuth,0,1
2020-03-18,1,0,M,A35-A59,Bayreuth,1,0
2020-03-18,1,0,M,A35-A59,Bayreuth,1,0
2020-03-18,1,0,W,A35-A59,Bayreuth,0,1
2020-03-19,1,0,M,A15-A34,Bayreuth,1,0
2020-03-19,1,0,M,A35-A59,Bayreuth,1,0
2020-03-19,1,0,W,A15-A34,Bayreuth,0,1
2020-03-19,2,0,M,A35-A59,Bayreuth,2,0
2020-03-19,2,0,W,A35-A59,Bayreuth,0,2
2020-03-20,1,0,W,A35-A59,Bayreuth,0,1
2020-03-20,1,0,M,A15-A34,Bayreuth,1,0
2020-03-20,3,0,W,A15-A34,Bayreuth,0,3
2020-03-20,1,0,M,A35-A59,Bayreuth,1,0
2020-03-20,1,0,W,A35-A59,Bayreuth,0,1
2020-03-21,2,0,M,A15-A34,Bayreuth,2,0
2020-03-21,1,0,M,A15-A34,Bayreuth,1,0
2020-03-21,2,0,M,A35-A59,Bayreuth,2,0
2020-03-21,2,0,W,A35-A59,Bayreuth,0,2
2020-03-21,1,0,M,A60-A79,Bayreuth,1,0
2020-03-12,1,0,M,A05-A14,Berchtesgadener Land,1,0
2020-03-16,3,0,M,A35-A59,Berchtesgadener Land,3,0
2020-03-16,1,0,W,A35-A59,Berchtesgadener Land,0,1
2020-03-17,1,0,M,A35-A59,Berchtesgadener Land,1,0
2020-03-03,1,0,W,A35-A59,Bergstraße,0,1
2020-03-09,1,0,W,A35-A59,Bergstraße,0,1
2020-03-10,1,0,W,A35-A59,Bergstraße,0,1
2020-03-11,1,0,M,A35-A59,Bergstraße,1,0
2020-03-12,1,0,W,A60-A79,Bergstraße,0,1
2020-03-16,2,0,M,A15-A34,Bergstraße,2,0
2020-03-16,6,0,M,A35-A59,Bergstraße,6,0
2020-03-16,3,0,W,A35-A59,Bergstraße,0,3
2020-03-16,1,0,W,A60-A79,Bergstraße,0,1
2020-03-17,1,0,W,A15-A34,Bergstraße,0,1
2020-03-17,4,0,W,A35-A59,Bergstraße,0,4
2020-03-17,1,0,W,A60-A79,Bergstraße,0,1
2020-03-18,1,0,M,A15-A34,Bergstraße,1,0
2020-03-18,3,0,M,A35-A59,Bergstraße,3,0
2020-03-19,2,0,M,A15-A34,Bergstraße,2,0
2020-03-19,1,0,W,A15-A34,Bergstraße,0,1
2020-03-19,2,0,M,A35-A59,Bergstraße,2,0
2020-03-19,2,0,W,A60-A79,Bergstraße,0,2
2020-03-20,1,0,M,A15-A34,Bergstraße,1,0
2020-03-20,1,0,M,A35-A59,Bergstraße,1,0
2020-03-20,2,0,W,A35-A59,Bergstraße,0,2
2020-03-06,1,0,M,A35-A59,Berlin Charlottenburg-Wilmersdorf,1,0
2020-03-06,1,0,W,A35-A59,Berlin Charlottenburg-Wilmersdorf,0,1
2020-03-07,1,0,M,A35-A59,Berlin Charlottenburg-Wilmersdorf,1,0
2020-03-08,1,0,M,A35-A59,Berlin Charlottenburg-Wilmersdorf,1,0
2020-03-08,4,0,M,A15-A34,Berlin Charlottenburg-Wilmersdorf,4,0
2020-03-08,2,0,W,A15-A34,Berlin Charlottenburg-Wilmersdorf,0,2
2020-03-09,1,0,W,A15-A34,Berlin Charlottenburg-Wilmersdorf,0,1
2020-03-10,1,0,M,A35-A59,Berlin Charlottenburg-Wilmersdorf,1,0
2020-03-10,2,0,W,A35-A59,Berlin Charlottenburg-Wilmersdorf,0,2
2020-03-10,1,0,M,A15-A34,Berlin Charlottenburg-Wilmersdorf,1,0
2020-03-10,2,0,W,A15-A34,Berlin Charlottenburg-Wilmersdorf,0,2
2020-03-11,1,0,M,A35-A59,Berlin Charlottenburg-Wilmersdorf,1,0
2020-03-11,1,0,M,A60-A79,Berlin Charlottenburg-Wilmersdorf,1,0
2020-03-11,5,0,M,A15-A34,Berlin Charlottenburg-Wilmersdorf,5,0
2020-03-11,2,0,W,A15-A34,Berlin Charlottenburg-Wilmersdorf,0,2
2020-03-12,1,0,M,A35-A59,Berlin Charlottenburg-Wilmersdorf,1,0
2020-03-12,2,0,W,A35-A59,Berlin Charlottenburg-Wilmersdorf,0,2
2020-03-12,1,0,M,A60-A79,Berlin Charlottenburg-Wilmersdorf,1,0
2020-03-12,2,0,W,A60-A79,Berlin Charlottenburg-Wilmersdorf,0,2
2020-03-12,1,0,M,A00-A04,Berlin Charlottenburg-Wilmersdorf,1,0
2020-03-12,2,0,M,A15-A34,Berlin Charlottenburg-Wilmersdorf,2,0
2020-03-12,1,0,W,A15-A34,Berlin Charlottenburg-Wilmersdorf,0,1
2020-03-13,1,0,M,A35-A59,Berlin Charlottenburg-Wilmersdorf,1,0
2020-03-13,5,0,W,A35-A59,Berlin Charlottenburg-Wilmersdorf,0,5
2020-03-13,2,0,W,A60-A79,Berlin Charlottenburg-Wilmersdorf,0,2
2020-03-13,1,0,W,A05-A14,Berlin Charlottenburg-Wilmersdorf,0,1
2020-03-13,2,0,M,A15-A34,Berlin Charlottenburg-Wilmersdorf,2,0
2020-03-13,1,0,W,A15-A34,Berlin Charlottenburg-Wilmersdorf,0,1
2020-03-14,1,0,M,A35-A59,Berlin Charlottenburg-Wilmersdorf,1,0
2020-03-14,1,0,M,A15-A34,Berlin Charlottenburg-Wilmersdorf,1,0
2020-03-15,1,0,W,A15-A34,Berlin Charlottenburg-Wilmersdorf,0,1
2020-03-15,2,0,M,A35-A59,Berlin Charlottenburg-Wilmersdorf,2,0
2020-03-15,2,0,W,A35-A59,Berlin Charlottenburg-Wilmersdorf,0,2
2020-03-15,1,0,W,A60-A79,Berlin Charlottenburg-Wilmersdorf,0,1
2020-03-16,3,0,M,A35-A59,Berlin Charlottenburg-Wilmersdorf,3,0
2020-03-16,2,0,W,A35-A59,Berlin Charlottenburg-Wilmersdorf,0,2
2020-03-16,2,0,M,A60-A79,Berlin Charlottenburg-Wilmersdorf,2,0
2020-03-17,2,0,W,A15-A34,Berlin Charlottenburg-Wilmersdorf,0,2
2020-03-17,4,0,M,A35-A59,Berlin Charlottenburg-Wilmersdorf,4,0
2020-03-17,2,0,W,A35-A59,Berlin Charlottenburg-Wilmersdorf,0,2
2020-03-17,1,0,M,A60-A79,Berlin Charlottenburg-Wilmersdorf,1,0
2020-03-17,2,0,W,A60-A79,Berlin Charlottenburg-Wilmersdorf,0,2
2020-03-17,1,0,M,A80+,Berlin Charlottenburg-Wilmersdorf,1,0
2020-03-17,1,0,M,A15-A34,Berlin Charlottenburg-Wilmersdorf,1,0
2020-03-18,2,0,W,A15-A34,Berlin Charlottenburg-Wilmersdorf,0,2
2020-03-18,6,0,M,A35-A59,Berlin Charlottenburg-Wilmersdorf,6,0
2020-03-18,1,0,W,A35-A59,Berlin Charlottenburg-Wilmersdorf,0,1
2020-03-18,2,0,M,A60-A79,Berlin Charlottenburg-Wilmersdorf,2,0
2020-03-18,2,0,W,A60-A79,Berlin Charlottenburg-Wilmersdorf,0,2
2020-03-18,1,0,M,A00-A04,Berlin Charlottenburg-Wilmersdorf,1,0
2020-03-18,2,0,M,A15-A34,Berlin Charlottenburg-Wilmersdorf,2,0
2020-03-19,5,0,W,A15-A34,Berlin Charlottenburg-Wilmersdorf,0,5
2020-03-19,6,0,M,A35-A59,Berlin Charlottenburg-Wilmersdorf,6,0
2020-03-19,5,0,W,A35-A59,Berlin Charlottenburg-Wilmersdorf,0,5
2020-03-19,2,0,M,A60-A79,Berlin Charlottenburg-Wilmersdorf,2,0
2020-03-19,1,0,M,unbekannt,Berlin Charlottenburg-Wilmersdorf,1,0
2020-03-19,7,0,M,A15-A34,Berlin Charlottenburg-Wilmersdorf,7,0
2020-03-20,5,0,W,A15-A34,Berlin Charlottenburg-Wilmersdorf,0,5
2020-03-20,4,0,M,A35-A59,Berlin Charlottenburg-Wilmersdorf,4,0
2020-03-20,1,0,W,A35-A59,Berlin Charlottenburg-Wilmersdorf,0,1
2020-03-20,1,0,W,A60-A79,Berlin Charlottenburg-Wilmersdorf,0,1
2020-03-20,2,0,M,A15-A34,Berlin Charlottenburg-Wilmersdorf,2,0
2020-03-21,1,0,W,A15-A34,Berlin Charlottenburg-Wilmersdorf,0,1
2020-03-21,3,0,M,A35-A59,Berlin Charlottenburg-Wilmersdorf,3,0
2020-03-21,2,0,M,A60-A79,Berlin Charlottenburg-Wilmersdorf,2,0
2020-03-21,1,0,M,A80+,Berlin Charlottenburg-Wilmersdorf,1,0
2020-03-04,2,0,W,A15-A34,Berlin Friedrichshain-Kreuzberg,0,2
2020-03-05,1,0,W,A05-A14,Berlin Friedrichshain-Kreuzberg,0,1
2020-03-05,1,0,M,A35-A59,Berlin Friedrichshain-Kreuzberg,1,0
2020-03-08,1,0,W,A15-A34,Berlin Friedrichshain-Kreuzberg,0,1
2020-03-09,1,0,W,A15-A34,Berlin Friedrichshain-Kreuzberg,0,1
2020-03-09,2,0,M,A35-A59,Berlin Friedrichshain-Kreuzberg,2,0
2020-03-10,1,0,M,A15-A34,Berlin Friedrichshain-Kreuzberg,1,0
2020-03-10,2,0,W,A15-A34,Berlin Friedrichshain-Kreuzberg,0,2
2020-03-10,1,0,M,A35-A59,Berlin Friedrichshain-Kreuzberg,1,0
2020-03-11,1,0,M,A15-A34,Berlin Friedrichshain-Kreuzberg,1,0
2020-03-11,1,0,M,A35-A59,Berlin Friedrichshain-Kreuzberg,1,0
2020-03-13,2,0,M,A15-A34,Berlin Friedrichshain-Kreuzberg,2,0
2020-03-13,1,0,W,A15-A34,Berlin Friedrichshain-Kreuzberg,0,1
2020-03-13,5,0,M,A35-A59,Berlin Friedrichshain-Kreuzberg,5,0
2020-03-13,2,0,W,A35-A59,Berlin Friedrichshain-Kreuzberg,0,2
2020-03-14,1,0,M,A15-A34,Berlin Friedrichshain-Kreuzberg,1,0
2020-03-14,3,0,M,A35-A59,Berlin Friedrichshain-Kreuzberg,3,0
2020-03-14,1,0,W,A35-A59,Berlin Friedrichshain-Kreuzberg,0,1
2020-03-15,1,0,M,A15-A34,Berlin Friedrichshain-Kreuzberg,1,0
2020-03-16,2,0,M,A15-A34,Berlin Friedrichshain-Kreuzberg,2,0
2020-03-16,2,0,W,A15-A34,Berlin Friedrichshain-Kreuzberg,0,2
2020-03-16,1,0,M,A35-A59,Berlin Friedrichshain-Kreuzberg,1,0
2020-03-16,1,0,W,A35-A59,Berlin Friedrichshain-Kreuzberg,0,1
2020-03-17,1,0,W,A15-A34,Berlin Friedrichshain-Kreuzberg,0,1
2020-03-17,2,0,M,A35-A59,Berlin Friedrichshain-Kreuzberg,2,0
2020-03-17,3,0,W,A35-A59,Berlin Friedrichshain-Kreuzberg,0,3
2020-03-18,7,0,M,A15-A34,Berlin Friedrichshain-Kreuzberg,7,0
2020-03-18,1,0,W,A15-A34,Berlin Friedrichshain-Kreuzberg,0,1
2020-03-18,5,0,M,A35-A59,Berlin Friedrichshain-Kreuzberg,5,0
2020-03-18,4,0,W,A35-A59,Berlin Friedrichshain-Kreuzberg,0,4
2020-03-19,5,0,M,A15-A34,Berlin Friedrichshain-Kreuzberg,5,0
2020-03-19,5,0,W,A15-A34,Berlin Friedrichshain-Kreuzberg,0,5
2020-03-19,7,0,M,A35-A59,Berlin Friedrichshain-Kreuzberg,7,0
2020-03-19,3,0,W,A35-A59,Berlin Friedrichshain-Kreuzberg,0,3
2020-03-19,1,0,M,A60-A79,Berlin Friedrichshain-Kreuzberg,1,0
2020-03-20,6,0,M,A15-A34,Berlin Friedrichshain-Kreuzberg,6,0
2020-03-20,5,0,W,A15-A34,Berlin Friedrichshain-Kreuzberg,0,5
2020-03-20,1,0,M,A35-A59,Berlin Friedrichshain-Kreuzberg,1,0
2020-03-20,5,0,W,A35-A59,Berlin Friedrichshain-Kreuzberg,0,5
2020-03-21,6,0,M,A15-A34,Berlin Friedrichshain-Kreuzberg,6,0
2020-03-21,5,0,W,A15-A34,Berlin Friedrichshain-Kreuzberg,0,5
2020-03-21,7,0,M,A35-A59,Berlin Friedrichshain-Kreuzberg,7,0
2020-03-21,3,0,M,A60-A79,Berlin Friedrichshain-Kreuzberg,3,0
2020-03-22,1,0,M,A15-A34,Berlin Friedrichshain-Kreuzberg,1,0
2020-03-22,4,0,W,A15-A34,Berlin Friedrichshain-Kreuzberg,0,4
2020-03-22,2,0,M,A35-A59,Berlin Friedrichshain-Kreuzberg,2,0
2020-03-22,2,0,W,A35-A59,Berlin Friedrichshain-Kreuzberg,0,2
2020-03-22,1,0,W,A60-A79,Berlin Friedrichshain-Kreuzberg,0,1
2020-03-09,2,0,M,A35-A59,Berlin Lichtenberg,2,0
2020-03-09,1,0,W,A35-A59,Berlin Lichtenberg,0,1
2020-03-10,2,0,M,A15-A34,Berlin Lichtenberg,2,0
2020-03-11,1,0,W,A35-A59,Berlin Lichtenberg,0,1
2020-03-13,1,0,W,A15-A34,Berlin Lichtenberg,0,1
2020-03-16,1,0,M,A15-A34,Berlin Lichtenberg,1,0
2020-03-16,2,0,M,A35-A59,Berlin Lichtenberg,2,0
2020-03-16,1,0,W,A35-A59,Berlin Lichtenberg,0,1
2020-03-16,1,0,W,A80+,Berlin Lichtenberg,0,1
2020-03-17,2,0,M,A15-A34,Berlin Lichtenberg,2,0
2020-03-17,2,0,M,A35-A59,Berlin Lichtenberg,2,0
2020-03-17,2,0,W,A35-A59,Berlin Lichtenberg,0,2
2020-03-18,1,0,W,A15-A34,Berlin Lichtenberg,0,1
2020-03-18,1,0,M,A35-A59,Berlin Lichtenberg,1,0
2020-03-18,3,0,W,A35-A59,Berlin Lichtenberg,0,3
2020-03-18,1,0,W,A60-A79,Berlin Lichtenberg,0,1
2020-03-18,1,0,W,A80+,Berlin Lichtenberg,0,1
2020-03-19,1,0,M,A05-A14,Berlin Lichtenberg,1,0
2020-03-19,1,0,M,A15-A34,Berlin Lichtenberg,1,0
2020-03-19,2,0,M,A35-A59,Berlin Lichtenberg,2,0
2020-03-19,1,0,W,A35-A59,Berlin Lichtenberg,0,1
2020-03-19,1,0,M,A60-A79,Berlin Lichtenberg,1,0
2020-03-19,1,0,W,A60-A79,Berlin Lichtenberg,0,1
2020-03-20,1,0,W,A00-A04,Berlin Lichtenberg,0,1
2020-03-20,2,0,M,A15-A34,Berlin Lichtenberg,2,0
2020-03-20,2,0,W,A15-A34,Berlin Lichtenberg,0,2
2020-03-20,1,0,M,A35-A59,Berlin Lichtenberg,1,0
2020-03-20,1,0,M,A60-A79,Berlin Lichtenberg,1,0
2020-03-20,1,0,W,A60-A79,Berlin Lichtenberg,0,1
2020-03-03,1,0,M,A35-A59,Berlin Marzahn-Hellersdorf,1,0
2020-03-09,1,0,W,A60-A79,Berlin Marzahn-Hellersdorf,0,1
2020-03-10,1,0,W,A60-A79,Berlin Marzahn-Hellersdorf,0,1
2020-03-12,1,0,W,A35-A59,Berlin Marzahn-Hellersdorf,0,1
2020-03-14,3,0,M,A35-A59,Berlin Marzahn-Hellersdorf,3,0
2020-03-14,1,0,W,A35-A59,Berlin Marzahn-Hellersdorf,0,1
2020-03-15,1,0,W,A35-A59,Berlin Marzahn-Hellersdorf,0,1
2020-03-15,1,0,M,A60-A79,Berlin Marzahn-Hellersdorf,1,0
2020-03-16,1,0,W,A05-A14,Berlin Marzahn-Hellersdorf,0,1
2020-03-17,1,0,W,A05-A14,Berlin Marzahn-Hellersdorf,0,1
2020-03-17,3,0,M,A35-A59,Berlin Marzahn-Hellersdorf,3,0
2020-03-17,2,0,W,A35-A59,Berlin Marzahn-Hellersdorf,0,2
2020-03-18,1,0,M,A15-A34,Berlin Marzahn-Hellersdorf,1,0
2020-03-18,1,0,M,A35-A59,Berlin Marzahn-Hellersdorf,1,0
2020-03-18,1,0,M,A80+,Berlin Marzahn-Hellersdorf,1,0
2020-03-19,1,0,W,A35-A59,Berlin Marzahn-Hellersdorf,0,1
2020-03-19,2,0,M,A60-A79,Berlin Marzahn-Hellersdorf,2,0
2020-03-19,1,0,W,A60-A79,Berlin Marzahn-Hellersdorf,0,1
2020-03-20,2,0,W,A15-A34,Berlin Marzahn-Hellersdorf,0,2
2020-03-20,1,0,M,A35-A59,Berlin Marzahn-Hellersdorf,1,0
2020-03-20,1,0,W,A35-A59,Berlin Marzahn-Hellersdorf,0,1
2020-03-20,1,0,W,A60-A79,Berlin Marzahn-Hellersdorf,0,1
2020-03-21,1,0,W,A00-A04,Berlin Marzahn-Hellersdorf,0,1
2020-03-21,1,0,M,A15-A34,Berlin Marzahn-Hellersdorf,1,0
2020-03-21,2,0,W,A15-A34,Berlin Marzahn-Hellersdorf,0,2
2020-03-21,3,0,M,A35-A59,Berlin Marzahn-Hellersdorf,3,0
2020-03-21,1,0,W,A35-A59,Berlin Marzahn-Hellersdorf,0,1
2020-03-22,1,0,M,A15-A34,Berlin Marzahn-Hellersdorf,1,0
2020-03-22,1,0,M,A35-A59,Berlin Marzahn-Hellersdorf,1,0
2020-03-22,1,0,W,A35-A59,Berlin Marzahn-Hellersdorf,0,1
2020-03-03,1,0,W,A15-A34,Berlin Mitte,0,1
2020-03-03,1,0,M,A35-A59,Berlin Mitte,1,0
2020-03-05,1,0,M,A00-A04,Berlin Mitte,1,0
2020-03-05,1,0,W,A15-A34,Berlin Mitte,0,1
2020-03-05,1,0,M,A35-A59,Berlin Mitte,1,0
2020-03-05,1,0,W,A35-A59,Berlin Mitte,0,1
2020-03-08,1,0,W,A15-A34,Berlin Mitte,0,1
2020-03-10,1,0,M,A15-A34,Berlin Mitte,1,0
2020-03-10,1,0,W,A35-A59,Berlin Mitte,0,1
2020-03-11,1,0,M,A00-A04,Berlin Mitte,1,0
2020-03-11,2,0,M,A15-A34,Berlin Mitte,2,0
2020-03-11,2,0,W,A15-A34,Berlin Mitte,0,2
2020-03-11,3,0,M,A35-A59,Berlin Mitte,3,0
2020-03-11,1,0,W,A35-A59,Berlin Mitte,0,1
2020-03-12,2,0,M,A15-A34,Berlin Mitte,2,0
2020-03-12,3,0,W,A15-A34,Berlin Mitte,0,3
2020-03-12,2,0,W,A35-A59,Berlin Mitte,0,2
2020-03-13,5,0,M,A15-A34,Berlin Mitte,5,0
2020-03-13,1,0,W,A15-A34,Berlin Mitte,0,1
2020-03-13,2,0,M,A35-A59,Berlin Mitte,2,0
2020-03-14,1,0,M,A00-A04,Berlin Mitte,1,0
2020-03-14,2,0,M,A15-A34,Berlin Mitte,2,0
2020-03-14,4,0,W,A35-A59,Berlin Mitte,0,4
2020-03-15,3,0,M,A15-A34,Berlin Mitte,3,0
2020-03-15,1,0,W,A15-A34,Berlin Mitte,0,1
2020-03-15,2,0,M,A35-A59,Berlin Mitte,2,0
2020-03-15,2,0,W,A35-A59,Berlin Mitte,0,2
2020-03-16,1,0,M,A15-A34,Berlin Mitte,1,0
2020-03-16,2,0,M,A35-A59,Berlin Mitte,2,0
2020-03-16,1,0,M,unbekannt,Berlin Mitte,1,0
2020-03-17,2,0,M,A05-A14,Berlin Mitte,2,0
2020-03-17,1,0,W,A05-A14,Berlin Mitte,0,1
2020-03-17,5,0,M,A15-A34,Berlin Mitte,5,0
2020-03-17,4,0,W,A15-A34,Berlin Mitte,0,4
2020-03-17,2,0,M,A35-A59,Berlin Mitte,2,0
2020-03-17,4,0,W,A35-A59,Berlin Mitte,0,4
2020-03-17,2,0,M,A60-A79,Berlin Mitte,2,0
2020-03-17,1,0,W,A60-A79,Berlin Mitte,0,1
2020-03-18,1,0,M,A00-A04,Berlin Mitte,1,0
2020-03-18,3,0,M,A15-A34,Berlin Mitte,3,0
2020-03-18,3,0,W,A15-A34,Berlin Mitte,0,3
2020-03-18,10,0,M,A35-A59,Berlin Mitte,10,0
2020-03-18,3,0,W,A35-A59,Berlin Mitte,0,3
2020-03-18,2,0,M,A60-A79,Berlin Mitte,2,0
2020-03-18,1,0,W,A80+,Berlin Mitte,0,1
2020-03-19,2,0,M,A15-A34,Berlin Mitte,2,0
2020-03-19,10,0,W,A15-A34,Berlin Mitte,0,10
2020-03-19,9,0,M,A35-A59,Berlin Mitte,9,0
2020-03-19,4,0,W,A35-A59,Berlin Mitte,0,4
2020-03-19,1,0,M,unbekannt,Berlin Mitte,1,0
2020-03-20,6,0,M,A15-A34,Berlin Mitte,6,0
2020-03-20,3,0,W,A15-A34,Berlin Mitte,0,3
2020-03-20,2,0,M,A35-A59,Berlin Mitte,2,0
2020-03-20,3,0,W,A35-A59,Berlin Mitte,0,3
2020-03-20,1,0,W,unbekannt,Berlin Mitte,0,1
2020-03-21,1,0,W,A05-A14,Berlin Mitte,0,1
2020-03-21,5,0,M,A15-A34,Berlin Mitte,5,0
2020-03-21,4,0,W,A15-A34,Berlin Mitte,0,4
2020-03-21,5,0,M,A35-A59,Berlin Mitte,5,0
2020-03-21,2,0,W,A35-A59,Berlin Mitte,0,2
2020-03-21,5,0,M,A60-A79,Berlin Mitte,5,0
2020-03-21,1,0,M,unbekannt,Berlin Mitte,1,0
2020-03-03,1,0,M,A60-A79,Berlin Neukölln,1,0
2020-03-09,2,0,M,A35-A59,Berlin Neukölln,2,0
2020-03-09,1,0,W,A60-A79,Berlin Neukölln,0,1
2020-03-10,1,0,W,A35-A59,Berlin Neukölln,0,1
